record_id,doi
rec-sha256-12e32b7af02b104440407956a7c3ac7699a0aca613b881ffbdbf7be0aee9f76e,https://doi.org/10.1115/1.1476382
rec-sha256-b7be18c0d79afa83983336580400c3affa59ee713e045722970d53d1c5fee426,https://doi.org/10.1115/1.1502637
rec-sha256-5e8ce82e4bda6424813cca3b57137870ae234bce601f9640731c21734f76c1ae,https://doi.org/10.1116/1.1477199
rec-sha256-1d62e8f77c3963f5df9edd249566dda4ee52f88b308db99cbf4747302091b5fa,https://doi.org/10.1116/1.1481041
rec-sha256-0dbd0941fdfded1596a8a3fc0eda2a44adae9ae0cadf5a9cbfc1789b5ebc533a,https://doi.org/10.1116/1.1481046
rec-sha256-69030d0816aee7e0a1b2c6794889fec21eed6f46efbade7008327aa6f492f130,https://doi.org/10.1116/1.1487869
rec-sha256-55e5b9035ef97cc480e21665f0522e206975bf79161ff678f52e16bb672dbf9e,https://doi.org/10.1116/11.20020105
rec-sha256-5064821a00254b1423df3b657aa0b0cefb6723d00efa5e8638cbd6162807afde,https://doi.org/10.1117/1.1480425
rec-sha256-01dabc0f83fd1f02ae262c61fc54ac016b366910c9f3f3458fc48c9c9b12fdfd,https://doi.org/10.1117/1.1481049
rec-sha256-497664fd2f984b1d2ecd22e1a05e2cb9a5b83271d58efd2d0f86e78247091142,https://doi.org/10.1117/1.1481897
rec-sha256-12c35d531d1e3a055b6d7ad4f0b670ef3e02851bc8a05c81f00f41583dc7226b,https://doi.org/10.1117/1.1482721
rec-sha256-15ac5e9c1cc64d0e1862409505abe31579be97986ce27f4d41f4a18a426a194b,https://doi.org/10.1117/1.1483311
rec-sha256-301edec56ff1c7db93dcd7235101715bec7695b10eee26aeba3f943d9bb4e930,https://doi.org/10.1117/1.1485998
rec-sha256-a7439ff9d1c4fd321ccd209e0a783b9e5c071221ebec77cc1e579f1918c6cbb1,https://doi.org/10.1117/1.1494997
rec-sha256-f627166828f6d2e23d0966dbe23420914ddae8357a8d67d2d4bd65b00435c3d3,https://doi.org/10.1118/1.1485055
rec-sha256-2d1a98fa1df832a7127b72430a66767f3035419abd7d1e4fbdabbfa259697e6e,https://doi.org/10.1118/1.1485057
rec-sha256-669429f89d7cc72520fca91789f40465472a0479bffc5eefdd7c08a9b2ea41cb,https://doi.org/10.1118/1.1487421
rec-sha256-f223eb8df1cd2e11bb20dd1bee79afe2632ffbbde7a18c14a4f69f1a1f23a00f,https://doi.org/10.1118/1.1487422
rec-sha256-c7c3bf5d4d680bf4a3f119b6f99c5839ff46033c05ce500a5b97c3a1ab3df350,https://doi.org/10.1118/1.1487859
rec-sha256-b1732b75910c9d4401050dfcdc016e9d9732b0abd75d7123876344d323121c26,https://doi.org/10.1118/1.1487861
rec-sha256-274989b35897374849f6fea4a2eb39048db3656af04d0e7057556749eaa0fc84,https://doi.org/10.1118/1.1488604
rec-sha256-ea4d9c10546d59182e8db882fa374b5ffaf8c3971543101a6789cfeb543c94df,https://doi.org/10.1119/1.1467910
rec-sha256-d9fbf4d31e6023ab3694f792740e73a7531400b1db04cc1e48ebe04eb9ddffcf,https://doi.org/10.1119/1.1469039
rec-sha256-cef842fd3424ad9721c90b04ed888f83b66867818ee4875f792b23e680725c60,https://doi.org/10.1119/1.1473646
rec-sha256-563e5a5822972b31e728c5adb16ba4bfc4ae9f846d783841aedb55c22d559b5f,https://doi.org/10.1119/1.1475330
rec-sha256-c80b6c19786cf97d6e9650b7e32a82ef17cecdacda8fa2fb078225af1f46287f,https://doi.org/10.1119/1.1477432
rec-sha256-584d3443f66d700466e5d97943eac05cbb9aab3a25a6e9924ed6981583b819ab,https://doi.org/10.1119/1.1477434
rec-sha256-48a3823f5e440be0dcd0a6c7b88ad747506ebf0aa307cf919f10966ebf2df3ed,https://doi.org/10.1119/1.1479740
rec-sha256-c460556dccbe981502816459fbf409ff6c8c6821a570318b5a028b1cc0184737,https://doi.org/10.1119/1.1479745
rec-sha256-8421939656b741eaeb32619bc822ce850d9e7f8dda3a8f1c0b55e4a93c3a74eb,https://doi.org/10.1119/1.1482060
rec-sha256-9f16a906488af215281c828109c878c68454d5f642dda6de104f876f480ed933,https://doi.org/10.1119/1.1482062
rec-sha256-dd6a53d44d2849b655cf43f216f690d00533d2aefca53a30ab1267e7b0994ed3,https://doi.org/10.1119/1.1482065
rec-sha256-4f855d1d1ecc3062300c4d9929ef7d8cc829622225ca825a033690db8a46fe24,https://doi.org/10.1119/1.1484145
rec-sha256-e54123a0c2e76a9df851bc0852fb601395ec54d194310ee5c302a706b1ea7c5c,https://doi.org/10.1119/1.1484148
rec-sha256-b7ab4a67c823b27537c3002bbddfdf2aed594d162464df07eb2ea9fb65c16264,https://doi.org/10.1119/1.1492809
rec-sha256-52f8f58ab1eb7e3cef83efe9578321ba8faa1769cdb7ec0c73fb4a44ae07cf07,https://doi.org/10.1121/1.1481063
rec-sha256-370300a80d35234f06c5c3eb578104be4ff3d7f412205c4a86882e887aa08334,https://doi.org/10.1121/1.1482072
rec-sha256-36826a92c3ea8c4696f8376362cf052a0292f26dd1799ab28ea7f99fc78de280,https://doi.org/10.1121/1.1485972
rec-sha256-47f4f4ffc3d79b62d5a551c4b6be0468aa2d44308cdf1d6932d81f8b8bc12a61,https://doi.org/10.1121/1.1488652
rec-sha256-94110e8ef617f7e89cfeed7d6ad126dbbaea7cf4fcd58a30e8c0a4ca67e483eb,https://doi.org/10.1121/1.1489433
rec-sha256-f522797075e7eacf044364d2681e18621757eabd8ac412832a275152d5adcd82,https://doi.org/10.1121/1.1489438
rec-sha256-1554524ec5646d6d36544d906c716026299cac84d9a33b62569d2eae542d70ed,https://doi.org/10.1121/1.1500877
rec-sha256-e05bd23325469b7e7b303cae77f575833a2d316d826b3db50f20cc995fe20baf,https://doi.org/10.1121/1.1500878
rec-sha256-2c0863a1fca39d9357392ab193463fdb518b3f038dabdca55bd69b237a78de5e,https://doi.org/10.1121/1.1500881
rec-sha256-9622eee48f8437963aa4f8a457015e7947ee59e2ee62e11476102b648481a33f,https://doi.org/10.1121/1.1500886
rec-sha256-3dfe4518952c80412d0d0a528d8701195458620285a9f603509536ada460bb28,https://doi.org/10.1121/1.1500903
rec-sha256-43945f958b079da49626fea4b0845901a60f74f0d61056c4c232e0d08150b53c,https://doi.org/10.1121/1.1500911
rec-sha256-9e05057d908ded9867f4426fd310beae5dae2be849954a686f9553ebf839a03b,https://doi.org/10.1121/1.1500912
rec-sha256-d1443708644ddd23358139b96959ed534d6aed4f87c8b50ac1a9821e96c34d70,https://doi.org/10.1121/1.1500916
rec-sha256-ef4705fa388ef570afc3a57df5f9b8beaf66c59d9fbb465d30fbbe989883b5ec,https://doi.org/10.1121/1.1500919
rec-sha256-676f9fa243fb5c80783bd8ed2bfdca1abc2e9c4b38f1410aa439a354e6cd6458,https://doi.org/10.1121/1.1500922
rec-sha256-e3bcd59122204d960414885366fe7f623bc14d69e65c484911943ba4e91dcbb9,https://doi.org/10.1121/1.1500928
rec-sha256-cbf51373f57812e151401565e3fe578025fd1c582bd59fe8e43ff443ba3bf380,https://doi.org/10.1121/1.1500933
rec-sha256-d0566eaf665a9c0e57e9ee895223764e179cf46d49a6ad83437f7425ca60687b,https://doi.org/10.1122/1.1485278
rec-sha256-5df701d9ad2bc4aa49c0b67b02025ac70dce81dcc681be7f62a745663e2bde1e,https://doi.org/10.1122/1.1487368
rec-sha256-60a6133d6259c663ec13dbde90f0debe9effe952ab90a82342f4279b6ed6f9d8,https://doi.org/10.1126/science.1071776
rec-sha256-d11d8c597fb78c9a28203acf6275827d87f4c278e2c49edea6610fa0a1628421,https://doi.org/10.1126/science.1071930
rec-sha256-a73ea378fd679b483657c1b28a4b369c0860a5c9561d51bf73e1b4808e5e67a2,https://doi.org/10.1126/science.1072092
rec-sha256-97f1a52c1d8fd9828b6976d188b151568346f9dcb3d2026d278d05454c94df99,https://doi.org/10.1126/science.1072245
rec-sha256-d59833454f03510d932454dd342650911f9303b3d91f180bd63d1a3c32242e58,https://doi.org/10.1126/science.1073843
rec-sha256-02f97d7ae0db8c2b2145e618f01349836d51e99d855b2eafa98e434f78d4cb32,https://doi.org/10.1126/science.1073847
rec-sha256-993141adfa3821f1b10646d36162117aa135ab89b45faab5771ed55fa5db282b,https://doi.org/10.1126/science.296.5576.2097c
rec-sha256-e17ac6de394cf9cde66fe31a5bb9748ab650fb7f67ea1987875c9a156eb86a14,https://doi.org/10.1126/science.296.5576.2097j
rec-sha256-0f399f380b0912eec802ac9474f8af7b9b6b5e614a1d2a2de23adb6a452bbc43,https://doi.org/10.1126/science.296.5576.2097m
rec-sha256-5d7ce941991f418ce8c820c8c7272c36d5a4580b0858b62e0d76ef5427ac89be,https://doi.org/10.1126/science.296.5576.2107b
rec-sha256-c6ae0dd4a790e5e0e22361c3240cde45ec9f9437239c8c2293f694188c241740,https://doi.org/10.1126/science.296.5576.2119c
rec-sha256-5e13bc47a8139ed956495d9d91594b64309857c9749b7838d889ea233c396b3d,https://doi.org/10.1126/science.296.5576.2134
rec-sha256-ccbb7cc79ebd8ba62ea0bee2dde17eb5255e8b0d27285470f767aae21744202e,https://doi.org/10.1126/science.296.5576.2142
rec-sha256-0fd94856ba0e6f6640bd4558611103a2e414f29b099b4c82dabf1419aa359cb2,https://doi.org/10.1126/science.296.5577.2293b
rec-sha256-641fee5095aa06a414b9e07bf6809819c942df7aa198b6e64dd86e021f5060c4,https://doi.org/10.1126/science.296.5577.2293g
rec-sha256-bceba7ba4b27a672d774b06c87517c0fdb732319d0c775074a90f541f66b92dd,https://doi.org/10.1126/science.296.5577.2293o
rec-sha256-34c8699b8e11bd020c71ad2f15e5027c68594c9ef2aafa26e5017663247e92f2,https://doi.org/10.1126/science.296.5577.2343
rec-sha256-810fc9792069a2c9b2e412e186815b413c5e6ddbea81ea5fa887ff75d2ee9630,https://doi.org/10.1126/science.297.5578.19a
rec-sha256-8f27a6965b42978d7cd502c096b022fa77afd950569e8a5dc372b27317a2b15f,https://doi.org/10.1126/science.297.5578.19b
rec-sha256-8aa3b6675d7d0863c5df38ecb7f223f3383cb0fc1bf4c6cd37897e2db2f5c8f3,https://doi.org/10.1126/science.297.5578.41
rec-sha256-71c6e4645c7340da0f3df30c60c8c9a38410b775c42455b41954fb5ccc419a9d,https://doi.org/10.1126/science.297.5578.9b
rec-sha256-2befeef30b2884de146c40b35bb7fdad8ce5f83a2e031174ec8f6db878557de5,https://doi.org/10.1126/science.297.5578.9p
rec-sha256-7f1d64ca95a28c76f46bf2364bbea213f77beadce3297217698c9a5ef1d5c76b,https://doi.org/10.1126/science.297.5579.163c
rec-sha256-ee479210f75d1bf2cecff9f323d2334beb0bbc9a687180e679d850c2b86adf78,https://doi.org/10.1126/science.297.5579.181
rec-sha256-b5faa00076684588411ff03408308b598a494fad5eceb1a4f5a45e233ca4b288,https://doi.org/10.1126/science.297.5579.189b
rec-sha256-0bde054f973242c33d218cea79a55603f37e2f756accebeb5a86323960e96d73,https://doi.org/10.1126/science.297.5580.297c
rec-sha256-5e630c0632a75ea361bdb85a90b850c430744e29f8fecf183acfbeed0a07583d,https://doi.org/10.1126/science.297.5580.297d
rec-sha256-5378d1dd0eb67a7a6e2847febfa9922daaee3c7f3b7209af897cbe311a28d1b8,https://doi.org/10.1126/science.297.5580.297i
rec-sha256-5a15d24f9cd012ee05ba8bae436d1a230afc91bb308062ee653f45c04a253712,https://doi.org/10.1126/science.297.5580.297k
rec-sha256-2e88934a0dd667257e7bec5d6c8914c0be7b5b7cc7069fd32d906ef75af66f3e,https://doi.org/10.1126/science.297.5580.333b
rec-sha256-691e464e09af03fb5bc534f9e84495751a63df041b742a3638519401131e6296,https://doi.org/10.1126/science.297.5580.337a
rec-sha256-38e4f7340f32864e1fe22c57a23849ca3483064b09af861e39eb603bc8318072,https://doi.org/10.1127/0029-5035/2002/0075-0227
rec-sha256-4a3d8e0f281e5e1478189d9b9ecd8130fa2c3d9e7585ab182629bc21fbf7f5c3,https://doi.org/10.1127/0340-269x/2002/0032-0251
rec-sha256-6829597b98adfbe1488f1bbf0a572c6f6403070feb69aed049837bbe6653cfb5,https://doi.org/10.1128/aac.46.7.2077-2086.2002
rec-sha256-df3488e862242e783c5a5ae2a9ea380c4117dde12bbeae50776794afb27dc713,https://doi.org/10.1128/aac.46.7.2145-2154.2002
rec-sha256-e51b4bfbd87a1cf332701dd5ebb7a5952454186d97d6e76f17fa1d660e8c441b,https://doi.org/10.1128/aac.46.7.2194-2199.2002
rec-sha256-78ad778d3dea64b6699146919b95b9a22e50cd9bea9be4c432f96ea03f76eabd,https://doi.org/10.1128/aac.46.8.2327-2332.2002
rec-sha256-95442ab0f9d20c2eacc9436ec39918df8b3a6ce5a5af6735dea7f34dadd51307,https://doi.org/10.1128/aac.46.8.2490-2497.2002
rec-sha256-f63ba62f0cc78943e570a2ba1a586cc8a5639994ff771feeef4810efcce316ac,https://doi.org/10.1128/aac.46.8.2507-2512.2002
rec-sha256-6be097670a874b946e8ad713a1e2f609dc598bd8e45f71abd33bc05504820591,https://doi.org/10.1128/aac.46.8.2588-2594.2002
rec-sha256-b68375e10e01c49ffae0d78bfba32a752fbc184e7606fe058962f6e95c7cfbfa,https://doi.org/10.1128/aac.46.8.2665-2667.2002
rec-sha256-3c0044b5d229fb1290818568bf0cbffe89edcd1212da69aa639168f0310758e7,https://doi.org/10.1128/aac.46.8.2684-2686.2002
rec-sha256-eb6b61d3da424a30e36db53d593313f45f10c7334a5aa8f9b13e3177a04b0631,https://doi.org/10.1128/aem.68.7.3358-3365.2002
rec-sha256-dc06c0a2c87ec944ad1eb7991f1761a7b77f3e4f74cbf317099122881ad52dcb,https://doi.org/10.1128/aem.68.7.3432-3441.2002
rec-sha256-8de7c610b829aa7a3dfe19ce0e200313b43f14246dff5fad795cbd50f069637f,https://doi.org/10.1128/aem.68.7.3566-3569.2002
rec-sha256-dff9915d46982862a238867dfd64d448fd1dc99fb7d190d72f3bb96ab6e51c39,https://doi.org/10.1128/aem.68.7.3606-3613.2002
rec-sha256-56650f3473cbb8c8a2d58fc6a693338c419e76ed4044795f05e121f930723ea2,https://doi.org/10.1128/aem.68.7.3628-3633.2002
rec-sha256-f22606973844f7349edbcbbbef008e342532e977f3e066e46a9f9e0dc263f98a,https://doi.org/10.1128/cdli.9.4.763-770.2002
rec-sha256-ec741f398dc42d0f46645b2f3cc88215273cedba3697fc2e68aeb288da1000fe,https://doi.org/10.1128/cdli.9.4.818-823.2002
rec-sha256-6f774cedc525d31a30f92eb905ec6f380497c8073083074a7399288b727f3c78,https://doi.org/10.1128/cdli.9.4.824-827.2002
rec-sha256-4577efd93a89909f70a6041e840b3d6fa3ddac192822a83cd52a96fda3993e65,https://doi.org/10.1128/cdli.9.4.840-845.2002
rec-sha256-53f0a5f4354c75297f70f60292a9f2cc466f8af6fcdb9221141a1cf4c73b6596,https://doi.org/10.1128/cdli.9.4.913-918.2002
rec-sha256-3148d269afa11f61c417c79c1ad4aa7d56a21b290b1c77fba573b40aced5e572,https://doi.org/10.1128/cmr.15.3.365-373.2002
rec-sha256-507f3755f2837833a64b53bae1c411e4621e8e5938135c6e90cb3f4774147382,https://doi.org/10.1128/iai.70.8.4059-4067.2002
rec-sha256-c8de62ce940acda37cf74c76eb1db53968df37e3ecdb5aa3901185ec46fd1d33,https://doi.org/10.1128/iai.70.8.4185-4195.2002
rec-sha256-40732a15db1fc7f7ce0ba609fd218592aebe932b1fed4f6b86a740d484d48386,https://doi.org/10.1128/iai.70.8.4564-4570.2002
rec-sha256-37d688e741136afb4ce461738b9ecbd4ac34ca81ae78ac809da1509e12e03fc5,https://doi.org/10.1128/iai.70.8.4643-4649.2002
rec-sha256-353bfa020b446790c11ea32c5cfe3a83bb2a6897c23dfe7206bc6e8b60e2396d,https://doi.org/10.1128/jb.184.14.3834-3838.2002
rec-sha256-a1805a311d0fa68cc889c0f0c24f8f214882b9132ef5adbe6aefa054902a563b,https://doi.org/10.1128/jb.184.14.3864-3870.2002
rec-sha256-3524a357dae6af4aeea0682838cd23792d10263cf7cee0888ccbc88c20cc94e3,https://doi.org/10.1128/jb.184.15.4304-4307.2002
rec-sha256-fd00295f9f8385cfde7b7f9783ee276b7b116a91e207be404ceb95806349cbd9,https://doi.org/10.1128/jcm.40.7.2408-2419.2002
rec-sha256-e47f41d7bb97f9d3442e18d6c29fe3a1c04a6a1c8171cabda14682b1721be743,https://doi.org/10.1128/jcm.40.7.2476-2479.2002
rec-sha256-0afcfa4798196f4d60f809ca8fae38e0dd8d56dfab7a5b8ba868359a49bfe4df,https://doi.org/10.1128/jcm.40.7.2480-2482.2002
rec-sha256-c54ab478f110a45f19adfbf0ec0f1f9787f2c5174698a84c3ae815a2fe7b56e8,https://doi.org/10.1128/jcm.40.7.2490-2497.2002
rec-sha256-6b7c50290f45f13f3a6497739d630a8fd61bf22870a12c417e0c92d9cccb7c7a,https://doi.org/10.1128/jcm.40.7.2606-2608.2002
rec-sha256-712d7e4059358bb1b9f4dfbfbba92e217a3e4fb91ddcb835607c66906451d5ad,https://doi.org/10.1128/jcm.40.7.2609-2611.2002
rec-sha256-015d360a69abc172ab54dfd427efea3553ace663ce79bc2864a0c865da820072,https://doi.org/10.1128/jcm.40.7.2629-2631.2002
rec-sha256-3966239aa042925fbda1558b89cd5116ec4c2cf28e198aaaed699ec3adf97130,https://doi.org/10.1128/jcm.40.7.2651-2652.2002
rec-sha256-d062917185ce208319f0eeb7a4ed387be7e4be9d43f238610144cf53f4b4045e,https://doi.org/10.1128/jcm.40.7.2653-2658.2002
rec-sha256-3a38dfc012cd0f0fe0da218f651b3326a2a6155414e07ae48ae902acd57a9867,https://doi.org/10.1128/jcm.40.7.2693-2695.2002
rec-sha256-82d520fca66a607a02cc001a085969f6640458818cfd4284e8a87af183f552c2,https://doi.org/10.1128/jvi.76.14.7030-7039.2002
rec-sha256-1fe332fcfd273f71b7b35316d8a7c1ee7ecd2f4c3c7772faff7c07ad41f8ae14,https://doi.org/10.1128/jvi.76.14.7306-7321.2002
rec-sha256-46dccbaf6d18187acc18f8d3de3c938c68e74f33189edb409fd41d3ce1c0fd93,https://doi.org/10.1128/jvi.76.14.7356-7362.2002
rec-sha256-62f7abf5abf0a19691bfe90c61ce7fc5d89fe942c1b0fe46ad2c4cb09ed28877,https://doi.org/10.1128/jvi.76.15.7495-7505.2002
rec-sha256-a60e3d84b0766fb3db906ccacc682700bf829926029b090832f83bcac87af569,https://doi.org/10.1128/jvi.76.15.7518-7527.2002
rec-sha256-15bcd73f8e7117e61c800fac801c31c7d86de04c46d2e31ff1c0128ee8783899,https://doi.org/10.1128/jvi.76.15.7554-7559.2002
rec-sha256-823d59954e475765480ad26cd4e88cd3728c18c8819bc6bae07472902fac8816,https://doi.org/10.1128/jvi.76.15.7595-7606.2002
rec-sha256-ac778fe396c5b3c0a125ee1cbfb21b6c06e50ea0c18522187bedd1bc5d6d5110,https://doi.org/10.1128/jvi.76.15.7736-7746.2002
rec-sha256-901b6991bd9fbbba4e36f1117b1d81ceb9a2cdb9ad4f04de516c3e71ea42f5d5,https://doi.org/10.1128/jvi.76.15.7863-7867.2002
rec-sha256-55a1f9b3ad28ac346f669764b655d5b5949b0f4633fe562accd07fc3379ab3ca,https://doi.org/10.1128/jvi.76.16.8161-8168.2002
rec-sha256-c925fae4c1d00b39b5ab2d3103e15cb3a484e1c2bad64d3e9060fe91df9b37b4,https://doi.org/10.1128/jvi.76.16.8244-8251.2002
rec-sha256-9c75e57784e491005a1a76c202aa687f3f6f0c35037c8d04bbd272633b45aa35,https://doi.org/10.1128/jvi.76.16.8360-8373.2002
rec-sha256-b8857d9e74c804eb1a0966406accea5c2fa9ae5bad10df772475f3fb406b233e,https://doi.org/10.1128/jvi.76.16.8408-8419.2002
rec-sha256-ecdc87c7ae6679fb6add00321e8e55b6dc2d2e37e5c31392f004ad5545dfde74,https://doi.org/10.1128/mcb.22.14.5054-5063.2002
rec-sha256-34c2c817513c17201e0eab5e6fd954c17491293671c9369efa18609aa235ec4f,https://doi.org/10.1128/mcb.22.14.5128-5140.2002
rec-sha256-d1c5c095b98f83513711c473b973739473f20730ebc59b16fe9548c2f7c86600,https://doi.org/10.1128/mcb.22.14.5248-5256.2002
rec-sha256-b3c721c4c73497bb4af140e4e2fa024b1ea6dd06416da1620dbde09317700392,https://doi.org/10.1128/mcb.22.15.5337-5346.2002
rec-sha256-87df3203d02245e3d557b346cce3202ba394e601c2b5fee1081df52e34f3ad1b,https://doi.org/10.1128/mcb.22.15.5506-5517.2002
rec-sha256-d7f6bd9ce107038f2c41145c644f655de55a87561a1b83ab14e62235a09b9e3d,https://doi.org/10.1128/mcb.22.15.5575-5584.2002
rec-sha256-49c9422e5da6e37f8d8565439da0f868f573d302fe7a33154544429f55ee3a6a,https://doi.org/10.1128/mcb.22.16.5782-5792.2002
rec-sha256-b6010de78e9ac07e13bb904f92f26d187696704da320a8145491a3ade306e0f3,https://doi.org/10.1128/mcb.22.16.5793-5800.2002
rec-sha256-35ded3afd1c39fd3e942102f0da32d29bd982db7e5f3fa95989b77a70697b416,https://doi.org/10.1128/mcb.22.16.5859-5868.2002
rec-sha256-4b1373a5a6e5e070961c0db7f10145a97d303ebe5ef3c9c2b07b7b09d62b744c,https://doi.org/10.1128/mcb.22.16.5887-5896.2002
rec-sha256-6c36e1b409c1ff0f28d31d763d33c700638af3fb5dd08a92022dbc65321e8802,https://doi.org/10.1128/mcb.22.16.5897-5911.2002
rec-sha256-b78d7c374108b6f536cf63918489ddb2c2234082ecc87799047d8276aba8fa4d,https://doi.org/10.1128/mcb.22.16.5946-5961.2002
rec-sha256-65d99a4c3ae1f2b7bf023da1f39d7cfdd9ce3c10084705ffb99867a951892230,https://doi.org/10.1128/mcb.22.16.5962-5974.2002
rec-sha256-af752c7342767d4a79ecf59c0d7a33ec56fcc543c54fed951d02272c924c8063,https://doi.org/10.1130/0016-7606(2002)114<0849:eotmot>2.0.co;2
rec-sha256-77ab28ad8549f4c2d5a76b5a8d019809759ec4c31ea442536bf73ef2ca3d5a08,https://doi.org/10.1130/0016-7606(2002)114<0869:nmoffa>2.0.co;2
rec-sha256-3afeab35c922b9da2b44c719f2782bca5fd3e330daa3d932ecdb0b1a72357934,https://doi.org/10.1130/0016-7606(2002)114<0883:waropf>2.0.co;2
rec-sha256-39b2c767c46135d7abc4f6d724c0cf2d1757c5cdb5f75107bc057e3b9fbd4383,https://doi.org/10.1130/0091-7613(2002)030<0635:eoscca>2.0.co;2
rec-sha256-2b0660e83bc668df3bbed989067ffb8cd6fd4e7f399db27aa9c8c4f572dc94ad,https://doi.org/10.1130/0091-7613(2002)030<0663:ootmpc>2.0.co;2
rec-sha256-27f1cebc5e147943c680b3d5bd638fd3f75c85428a3e26a69ad782f951a97c24,https://doi.org/10.1130/0091-7613(2002)030<0668:>2.0.co;2
rec-sha256-44163915dabaad83b262037ca88d8389eaf0c60ec5bf7df69c9bfd69c4489bb2,https://doi.org/10.1130/0091-7613(2002)030<0747:oombds>2.0.co;2
rec-sha256-4dd35f6ed3e2c2557b127dd77c9084e1fee227a5442c4a0f9d5f96d21cf25fab,https://doi.org/10.1130/0091-7613(2002)030<0761:apccai>2.0.co;2
rec-sha256-bdd3ae837a41fdf06607fd6f399dc12edb04cbfe2d8f299926ea2a435e90452e,https://doi.org/10.1130/1052-5173(2002)012<0027:aoemte>2.0.co;2
rec-sha256-ad5c3e4f9a02268034d555c26d487a4b4000ad5c9b26efbf228e28b40c87fb32,https://doi.org/10.1134/1.1485651
rec-sha256-1ea7988dd18c1840b10afeb1187944d8689961a331f586518fd498ad3e2e5ce7,https://doi.org/10.1134/1.1486176
rec-sha256-e54088f2863cec0fda82b9fb12f6266534ec88c5410a6f319611450ecfa64420,https://doi.org/10.1134/1.1490008
rec-sha256-a99dc63f6a1cdfb87e80c4f5ab658338d9e03a2508cfa1c6ac6219d02ecf5761,https://doi.org/10.1134/1.1490010
rec-sha256-cadc334a1b5b6ffc020da5f93a42027aa7a172e9776d4ab272ab46b8750ca805,https://doi.org/10.1134/1.1490016
rec-sha256-dc47fba2755b84a8e579c41d4b983055145df7eb7b5fe07d869a771697d8607a,https://doi.org/10.1134/1.1490019
rec-sha256-1d822c3515e94ebdcfe042c09fa8d0a7e9b5c88f5c87b7db03bbc5dc3efbcf95,https://doi.org/10.1134/1.1490020
rec-sha256-ab1bcfffb1977b141b845d92597bd21720439e34d4294ab73d4d208e130c97c5,https://doi.org/10.1134/1.1490021
rec-sha256-0d0cd412b076e3ea2e3c9a312bb5078e9e2fde353d391fd85c4b8b06964ec0ad,https://doi.org/10.1134/1.1490097
rec-sha256-5688b7eb5569eb26b11a6f2f517e802a64fd59c58f78af709adb8d3d9e09090f,https://doi.org/10.1134/1.1490100
rec-sha256-f043420dbc0cb7aad2f723a76879eeac810e15b9c60b08398617cf9880e79e3d,https://doi.org/10.1134/1.1490115
rec-sha256-d1cf78cc31b3c8030b07c0b45025f487626ab14749fce8d0a9fce50e21339d21,https://doi.org/10.1134/1.1490118
rec-sha256-456b272740adc8940147382db7c7cd952aeed02d620e745295503f7873cca4f3,https://doi.org/10.1134/1.1490965
rec-sha256-cc5262669e0b7270ae3251e3f91ada95fcf8eeb343e131645bf3e96a35439bcd,https://doi.org/10.1134/1.1490968
rec-sha256-51a58750bc3aff393dba11495009c10b3603b7f0ee0e4ae880336fa73e4c7a4f,https://doi.org/10.1134/1.1490972
rec-sha256-b7e886dce7c4754e1c7886b91bb36ddb8639bd69cbb908d0c3392f40b5a35871,https://doi.org/10.1134/1.1491965
rec-sha256-730b9e5b35fb4c4182334d1811726b2faf6c1b1be910d3b3573d04bdfab5da3c,https://doi.org/10.1134/1.1491966
rec-sha256-34595bb50e03cc22b30c32db1ae0df1e148d54eafad6c87e3b35def3cf2a489a,https://doi.org/10.1134/1.1491967
rec-sha256-af43071bc67165f27f13e5b5fda2984f7c616cede291d0a18775d5bd59fa18bf,https://doi.org/10.1134/1.1491971
rec-sha256-9786dd36e75f7e0027127149135be7bcc29915ef8c504f5a1078848a24f6494f,https://doi.org/10.1134/1.1493166
rec-sha256-8b3d19b1957495644f8affa826908cabbb1ecef36abf17ded38a563b16f993c9,https://doi.org/10.1134/1.1493172
rec-sha256-a15bcb00f5181e2eae56bda02b69b5b8f1745fa6964b912cf4bc7f9b8ba0c147,https://doi.org/10.1134/1.1493376
rec-sha256-d5d4481db9e4e3e3f726beb73b6dae351d5b72333695891186b4802e2e10766a,https://doi.org/10.1134/1.1493377
rec-sha256-594b601f83d6edcadede42d22faf16475cf5035569ae591c1e0f523cc73712a5,https://doi.org/10.1134/1.1493382
rec-sha256-263693bdef53679b3062651a17502964dc71379967d79044631d6f827c2854e4,https://doi.org/10.1134/1.1493385
rec-sha256-8ea0b25e7c17e99f6c97c7061a45dd4f2ee92ba02d7400080d7541e5fa8a7ac1,https://doi.org/10.1134/1.1493742
rec-sha256-bdd32ba4806646929c85b1d1af16601be25b81c1d325773e24c08dc90a9107b6,https://doi.org/10.1134/1.1493756
rec-sha256-dd1cf21c6a5dcebd705e6ea7d964fe91bccd3aa2c37261814456d52c35cf5f8c,https://doi.org/10.1134/1.1494016
rec-sha256-f3a9b12ccd2265d1b5c3f8b1f76da61f93203469c72b1dc44692b9b23a5643bb,https://doi.org/10.1134/1.1494032
rec-sha256-84b80b444e0d240460852dc91c6cf1b69d86c82a92ffec7a5291e904e4b4f9b7,https://doi.org/10.1134/1.1494033
rec-sha256-48fa8a72b169329172f3f8d08203fef52d15129192efbbdf0ff1dc7c1dc35d41,https://doi.org/10.1134/1.1494034
rec-sha256-0d76e808a8c95f441371cf3d3ebb596f419909afc2a760b203ff1cd925fa18f6,https://doi.org/10.1134/1.1494037
